"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"St. Landry Parish, LA"	"22097"	40	83883	0.47685
	"St. Martin Parish, LA"	"22099"	31	54007	0.57400
	"St. Mary Parish, LA"	"22101"	29	52093	0.55670
	"St. Tammany Parish, LA"	"22103"	91	253602	0.35883
	"Tangipahoa Parish, LA"	"22105"	54	130710	0.41313
	"Terrebonne Parish, LA"	"22109"	24	113220	0.21198
	"Vermilion Parish, LA"	"22113"	37	60205	0.61457
	"Vernon Parish, LA"	"22115"	14	50569	Unreliable
	"Washington Parish, LA"	"22117"	19	46310	Unreliable
	"Webster Parish, LA"	"22119"	20	39710	0.50365
	"Androscoggin County, ME"	"23001"	77	107319	0.71749
	"Aroostook County, ME"	"23003"	22	67959	0.32372
	"Cumberland County, ME"	"23005"	143	292041	0.48966
	"Franklin County, ME"	"23007"	10	30001	Unreliable
	"Hancock County, ME"	"23009"	25	54419	0.45940
	"Kennebec County, ME"	"23011"	60	120569	0.49764
	"Knox County, ME"	"23013"	12	39744	Unreliable
	"Lincoln County, ME"	"23015"	15	34216	Unreliable
	"Oxford County, ME"	"23017"	35	57217	0.61171
	"Penobscot County, ME"	"23019"	48	151806	0.31619
	"Somerset County, ME"	"23025"	10	50915	Unreliable
	"Waldo County, ME"	"23027"	12	39364	Unreliable
	"York County, ME"	"23031"	89	202343	0.43985
	"Allegany County, MD"	"24001"	34	72130	0.47137
	"Anne Arundel County, MD"	"24003"	107	568346	0.18827
	"Baltimore County, MD"	"24005"	208	831026	0.25029
	"Calvert County, MD"	"24009"	26	91251	0.28493
	"Caroline County, MD"	"24011"	10	32850	Unreliable
	"Carroll County, MD"	"24013"	42	167656	0.25051
	"Cecil County, MD"	"24015"	37	102603	0.36061
	"Charles County, MD"	"24017"	11	157705	Unreliable
	"Frederick County, MD"	"24021"	43	247591	0.17367
	"Garrett County, MD"	"24023"	17	29425	Unreliable
	"Harford County, MD"	"24025"	55	251032	0.21910
	"Howard County, MD"	"24027"	63	317233	0.19859
	"Kent County, MD"	"24029"	15	19730	Unreliable
	"Montgomery County, MD"	"24031"	169	1043863	0.16190
	"Prince George's County, MD"	"24033"	126	908049	0.13876
	"Queen Anne's County, MD"	"24035"	17	48929	Unreliable
	"St. Mary's County, MD"	"24037"	14	112587	Unreliable
	"Talbot County, MD"	"24041"	11	37278	Unreliable
	"Washington County, MD"	"24043"	57	150292	0.37926
	"Wicomico County, MD"	"24045"	17	102577	Unreliable
	"Worcester County, MD"	"24047"	11	51444	Unreliable
	"Baltimore city, MD"	"24510"	77	614664	0.12527
	"Barnstable County, MA"	"25001"	140	214276	0.65336
	"Berkshire County, MA"	"25003"	43	126903	0.33884
	"Bristol County, MA"	"25005"	170	558324	0.30448
	"Essex County, MA"	"25009"	185	779018	0.23748
	"Franklin County, MA"	"25011"	13	70382	Unreliable
	"Hampden County, MA"	"25013"	90	468467	0.19212
	"Hampshire County, MA"	"25015"	26	161816	0.16068
	"Middlesex County, MA"	"25017"	315	1589774	0.19814
	"Norfolk County, MA"	"25021"	193	697181	0.27683
	"Plymouth County, MA"	"25023"	146	513565	0.28429
	"Suffolk County, MA"	"25025"	116	784230	0.14792
	"Worcester County, MA"	"25027"	268	819589	0.32699
	"Allegan County, MI"	"26005"	48	115548	0.41541
	"Antrim County, MI"	"26009"	15	23144	Unreliable
	"Barry County, MI"	"26015"	28	59702	0.46900
	"Bay County, MI"	"26017"	40	104747	0.38187
	"Benzie County, MI"	"26019"	12	17572	Unreliable
	"Berrien County, MI"	"26021"	60	154010	0.38959
	"Branch County, MI"	"26023"	25	43427	0.57568
	"Calhoun County, MI"	"26025"	81	134386	0.60274
	"Cass County, MI"	"26027"	17	51599	Unreliable
	"Charlevoix County, MI"	"26029"	15	26174	Unreliable
	"Cheboygan County, MI"	"26031"	25	25401	0.98421
	"Clare County, MI"	"26035"	10	30358	Unreliable
	"Clinton County, MI"	"26037"	38	77888	0.48788
	"Delta County, MI"	"26041"	26	36202	0.71819
	"Eaton County, MI"	"26045"	49	109160	0.44888
	"Emmet County, MI"	"26047"	37	33182	1.11506
	"Genesee County, MI"	"26049"	196	408615	0.47967
	"Gladwin County, MI"	"26051"	10	25122	Unreliable
	"Grand Traverse County, MI"	"26055"	66	92084	0.71674
	"Gratiot County, MI"	"26057"	26	41202	0.63104
	"Hillsdale County, MI"	"26059"	31	45774	0.67724
	"Houghton County, MI"	"26061"	17	36555	Unreliable
	"Huron County, MI"	"26063"	17	31481	Unreliable
	"Ingham County, MI"	"26065"	116	288051	0.40271
	"Ionia County, MI"	"26067"	27	64232	0.42035
	"Iosco County, MI"	"26069"	13	25327	Unreliable
	"Isabella County, MI"	"26073"	21	71282	0.29460
	"Jackson County, MI"	"26075"	104	158460	0.65632
	"Kalamazoo County, MI"	"26077"	75	261654	0.28664
	"Kalkaska County, MI"	"26079"	10	17263	Unreliable
	"Kent County, MI"	"26081"	291	642173	0.45315
	"Lake County, MI"	"26085"	10	11496	Unreliable
	"Lapeer County, MI"	"26087"	36	88340	0.40752
	"Leelanau County, MI"	"26089"	20	21765	0.91891
	"Lenawee County, MI"	"26091"	65	98504	0.65987
	"Livingston County, MI"	"26093"	65	188624	0.34460
	"Macomb County, MI"	"26099"	349	867730	0.40220
	"Manistee County, MI"	"26101"	22	24373	0.90264
	"Marquette County, MI"	"26103"	44	66435	0.66230
	"Mason County, MI"	"26105"	19	28876	Unreliable
	"Mecosta County, MI"	"26107"	11	43221	Unreliable
	"Menominee County, MI"	"26109"	15	23281	Unreliable
	"Midland County, MI"	"26111"	36	83462	0.43133
	"Missaukee County, MI"	"26113"	11	15102	Unreliable
	"Monroe County, MI"	"26115"	83	149208	0.55627
	"Montcalm County, MI"	"26117"	28	62974	0.44463
	"Muskegon County, MI"	"26121"	90	173408	0.51901
	"Newaygo County, MI"	"26123"	38	47938	0.79269
	"Oakland County, MI"	"26125"	455	1243970	0.36576
	"Oceana County, MI"	"26127"	10	26027	Unreliable
	"Osceola County, MI"	"26133"	10	23110	Unreliable
	"Otsego County, MI"	"26137"	16	24470	Unreliable
	"Ottawa County, MI"	"26139"	171	282250	0.60585
	"Saginaw County, MI"	"26145"	118	192326	0.61354
	"St. Clair County, MI"	"26147"	80	159587	0.50129
	"St. Joseph County, MI"	"26149"	36	60853	0.59159
	"Sanilac County, MI"	"26151"	21	41409	0.50714
	"Shiawassee County, MI"	"26155"	25	68554	0.36468
	"Tuscola County, MI"	"26157"	27	53338	0.50621
	"Van Buren County, MI"	"26159"	11	75223	Unreliable
	"Washtenaw County, MI"	"26161"	118	364709	0.32355
	"Wayne County, MI"	"26163"	544	1749366	0.31097
	"Wexford County, MI"	"26165"	16	33163	Unreliable
	"Anoka County, MN"	"27003"	94	345957	0.27171
	"Becker County, MN"	"27005"	28	33734	0.83002
	"Beltrami County, MN"	"27007"	18	46106	Unreliable
	"Benton County, MN"	"27009"	33	39992	0.82517
	"Blue Earth County, MN"	"27013"	36	66441	0.54183
	"Carlton County, MN"	"27017"	11	35738	Unreliable
	"Carver County, MN"	"27019"	15	100262	Unreliable
	"Chippewa County, MN"	"27023"	11	12133	Unreliable
	"Chisago County, MN"	"27025"	24	54748	0.43837
	"Clay County, MN"	"27027"	35	62875	0.55666
	"Crow Wing County, MN"	"27035"	25	63940	0.39099
	"Dakota County, MN"	"27037"	133	417486	0.31857
	"Douglas County, MN"	"27041"	14	37456	Unreliable
	"Freeborn County, MN"	"27047"	16	30446	Unreliable
	"Goodhue County, MN"	"27049"	26	46676	0.55703
	"Hennepin County, MN"	"27053"	411	1232483	0.33347
	"Hubbard County, MN"	"27057"	14	20718	Unreliable
	"Isanti County, MN"	"27059"	12	39025	Unreliable
	"Itasca County, MN"	"27061"	22	45242	0.48627
	"Kandiyohi County, MN"	"27067"	22	42495	0.51771
	"Lake County, MN"	"27075"	16	10625	Unreliable
	"Le Sueur County, MN"	"27079"	15	27591	Unreliable
	"Lyon County, MN"	"27083"	16	25699	Unreliable
	"McLeod County, MN"	"27085"	18	35842	Unreliable
	"Morrison County, MN"	"27097"	15	32821	Unreliable
	"Mower County, MN"	"27099"	31	39163	0.79156
	"Norman County, MN"	"27107"	12	6579	Unreliable
	"Olmsted County, MN"	"27109"	82	153102	0.53559
	"Otter Tail County, MN"	"27111"	56	58085	0.96410
	"Pipestone County, MN"	"27117"	13	9202	Unreliable
	"Polk County, MN"	"27119"	25	31660	0.78964
	"Ramsey County, MN"	"27123"	267	540649	0.49385
	"Rice County, MN"	"27131"	19	65622	Unreliable
	"Rock County, MN"	"27133"	10	9564	Unreliable
	"St. Louis County, MN"	"27137"	133	199980	0.66507
	"Scott County, MN"	"27139"	29	143680	0.20184
	"Sherburne County, MN"	"27141"	15	93528	Unreliable
	"Stearns County, MN"	"27145"	37	155652	0.23771
	"Steele County, MN"	"27147"	20	36805	0.54340
	"Wadena County, MN"	"27159"	10	13761	Unreliable
	"Washington County, MN"	"27163"	138	253117	0.54520
	"Winona County, MN"	"27169"	13	50948	Unreliable
	"Wright County, MN"	"27171"	45	132550	0.33949
	"Adams County, MS"	"28001"	28	31248	0.89606
	"Alcorn County, MS"	"28003"	23	37304	0.61656
	"Attala County, MS"	"28007"	33	18934	1.74290
	"Bolivar County, MS"	"28011"	18	32737	Unreliable
	"Calhoun County, MS"	"28013"	11	14610	Unreliable
	"Clay County, MS"	"28025"	10	19850	Unreliable
	"Copiah County, MS"	"28029"	12	28482	Unreliable
	"Covington County, MS"	"28031"	20	19569	1.02202
	"DeSoto County, MS"	"28033"	85	175611	0.48402
	"Forrest County, MS"	"28035"	44	75979	0.57911
	"Hancock County, MS"	"28045"	17	46791	Unreliable
	"Harrison County, MS"	"28047"	66	203234	0.32475
	"Hinds County, MS"	"28049"	99	241229	0.41040
	"Holmes County, MS"	"28051"	10	17999	Unreliable
	"Itawamba County, MS"	"28057"	19	23529	Unreliable
	"Jackson County, MS"	"28059"	68	141241	0.48145
	"Jasper County, MS"	"28061"	10	16578	Unreliable
	"Jones County, MS"	"28067"	51	67953	0.75052
	"Lafayette County, MS"	"28071"	17	53796	Unreliable
	"Lamar County, MS"	"28073"	23	60914	0.37758
	"Lauderdale County, MS"	"28075"	42	77755	0.54016
	"Leake County, MS"	"28079"	17	22620	Unreliable
	"Lee County, MS"	"28081"	54	85381	0.63246
	"Leflore County, MS"	"28083"	14	29856	Unreliable
	"Lowndes County, MS"	"28087"	40	59602	0.67112
	"Madison County, MS"	"28089"	67	105114	0.63740
	"Marion County, MS"	"28091"	19	25251	Unreliable
	"Marshall County, MS"	"28093"	17	35801	Unreliable
	"Monroe County, MS"	"28095"	41	35873	1.14292
	"Neshoba County, MS"	"28099"	17	29403	Unreliable
	"Newton County, MS"	"28101"	13	21558	Unreliable
	"Oktibbeha County, MS"	"28105"	12	49833	Unreliable
	"Panola County, MS"	"28107"	13	34164	Unreliable
	"Pearl River County, MS"	"28109"	32	55310	0.57856
	"Pontotoc County, MS"	"28115"	17	31550	Unreliable
	"Prentiss County, MS"	"28117"	20	25256	0.79189
	"Rankin County, MS"	"28121"	43	150228	0.28623
	"Simpson County, MS"	"28127"	10	26912	Unreliable
	"Sunflower County, MS"	"28133"	12	26407	Unreliable
	"Tippah County, MS"	"28139"	15	22190	Unreliable
	"Tishomingo County, MS"	"28141"	10	19491	Unreliable
	"Union County, MS"	"28145"	13	28311	Unreliable
	"Warren County, MS"	"28149"	19	47140	Unreliable
	"Wayne County, MS"	"28153"	11	20480	Unreliable
	"Webster County, MS"	"28155"	14	9767	Unreliable
	"Winston County, MS"	"28159"	15	18160	Unreliable
	"Yalobusha County, MS"	"28161"	15	12471	Unreliable
	"Andrew County, MO"	"29003"	15	17350	Unreliable
	"Barry County, MO"	"29009"	14	35732	Unreliable
	"Benton County, MO"	"29015"	10	18839	Unreliable
	"Boone County, MO"	"29019"	30	176594	0.16988
	"Buchanan County, MO"	"29021"	45	88938	0.50597
	"Butler County, MO"	"29023"	22	42739	0.51475
	"Cape Girardeau County, MO"	"29031"	58	78913	0.73499
	"Cass County, MO"	"29037"	18	102845	Unreliable
	"Cedar County, MO"	"29039"	11	14016	Unreliable
	"Christian County, MO"	"29043"	34	84401	0.40284
	"Clay County, MO"	"29047"	53	239085	0.22168
	"Clinton County, MO"	"29049"	10	20610	Unreliable
	"Cole County, MO"	"29051"	18	76631	Unreliable
	"Crawford County, MO"	"29055"	11	24302	Unreliable
	"Douglas County, MO"	"29067"	13	13358	Unreliable
	"Dunklin County, MO"	"29069"	18	30535	Unreliable
	"Franklin County, MO"	"29071"	51	102838	0.49593
	"Gasconade County, MO"	"29073"	16	14808	Unreliable
	"Greene County, MO"	"29077"	164	288690	0.56808
	"Henry County, MO"	"29083"	13	21594	Unreliable
	"Howell County, MO"	"29091"	22	40210	0.54713
	"Jackson County, MO"	"29095"	170	691801	0.24574
	"Jasper County, MO"	"29097"	32	119111	0.26866
	"Jefferson County, MO"	"29099"	89	224226	0.39692
	"Lawrence County, MO"	"29109"	43	38381	1.12035
	"Lincoln County, MO"	"29113"	29	55267	0.52473
	"Livingston County, MO"	"29117"	14	15235	Unreliable
	"Marion County, MO"	"29127"	22	28894	0.76140
	"Miller County, MO"	"29131"	11	25206	Unreliable
	"New Madrid County, MO"	"29143"	14	17915	Unreliable
	"Newton County, MO"	"29145"	21	58694	0.35779
	"Nodaway County, MO"	"29147"	11	22670	Unreliable
	"Perry County, MO"	"29157"	14	19285	Unreliable
	"Pettis County, MO"	"29159"	14	42213	Unreliable
	"Phelps County, MO"	"29161"	12	44608	Unreliable
	"Platte County, MO"	"29165"	23	98309	0.23396
	"Polk County, MO"	"29167"	11	31285	Unreliable
	"Pulaski County, MO"	"29169"	11	52654	Unreliable
	"Randolph County, MO"	"29175"	11	24989	Unreliable
	"St. Charles County, MO"	"29183"	119	390918	0.30441
	"St. Francois County, MO"	"29187"	43	66627	0.64538
	"St. Louis County, MO"	"29189"	509	998581	0.50972
	"Scott County, MO"	"29201"	21	38745	0.54201
	"Stoddard County, MO"	"29207"	16	29588	Unreliable
	"Stone County, MO"	"29209"	10	31047	Unreliable
	"Taney County, MO"	"29213"	14	54735	Unreliable
	"Warren County, MO"	"29219"	10	33802	Unreliable
	"Webster County, MO"	"29225"	16	38106	Unreliable
	"Wright County, MO"	"29229"	14	18286	Unreliable
	"St. Louis city, MO"	"29510"	58	311404	0.18625
	"Cascade County, MT"	"30013"	43	81755	0.52596
	"Fergus County, MT"	"30027"	11	11413	Unreliable
	"Flathead County, MT"	"30029"	18	98082	Unreliable
	"Gallatin County, MT"	"30031"	12	104502	Unreliable
	"Lewis and Clark County, MT"	"30049"	18	67282	Unreliable
	"Missoula County, MT"	"30063"	40	116130	0.34444
	"Ravalli County, MT"	"30081"	15	42088	Unreliable
	"Silver Bow County, MT"	"30093"	22	34553	0.63670
	"Yellowstone County, MT"	"30111"	45	158437	0.28402
	"Adams County, NE"	"31001"	13	31684	Unreliable
	"Buffalo County, NE"	"31019"	14	49383	Unreliable
	"Cass County, NE"	"31025"	13	25767	Unreliable
	"Dodge County, NE"	"31053"	21	36757	0.57132
	"Douglas County, NE"	"31055"	170	554995	0.30631
	"Gage County, NE"	"31067"	11	21799	Unreliable
	"Hall County, NE"	"31079"	40	61705	0.64825
	"Lancaster County, NE"	"31109"	86	309637	0.27774
	"Madison County, NE"	"31119"	16	35015	Unreliable
	"Otoe County, NE"	"31131"	10	16081	Unreliable
	"Platte County, NE"	"31141"	16	32861	Unreliable
	"Sarpy County, NE"	"31153"	42	179023	0.23461
	"Seward County, NE"	"31159"	13	17284	Unreliable
	"Washington County, NE"	"31177"	10	20603	Unreliable
	"Clark County, NV"	"32003"	433	2155664	0.20087
	"Douglas County, NV"	"32005"	29	48020	0.60392
	"Nye County, NV"	"32023"	23	43423	0.52967
	"Washoe County, NV"	"32031"	131	453616	0.28879
	"Carson City, NV"	"32510"	40	54742	0.73070
	"Belknap County, NH"	"33001"	11	60779	Unreliable
	"Carroll County, NH"	"33003"	18	47289	Unreliable
	"Cheshire County, NH"	"33005"	25	75774	0.32993
	"Coos County, NH"	"33007"	26	32039	0.81151
	"Grafton County, NH"	"33009"	44	88888	0.49500
	"Hillsborough County, NH"	"33011"	126	407761	0.30900
	"Merrimack County, NH"	"33013"	53	148582	0.35671
	"Rockingham County, NH"	"33015"	73	303251	0.24072
	"Strafford County, NH"	"33017"	40	127428	0.31390
	"Sullivan County, NH"	"33019"	14	43004	Unreliable
	"Atlantic County, NJ"	"34001"	88	270991	0.32473
	"Bergen County, NJ"	"34003"	308	939151	0.32796
	"Burlington County, NJ"	"34005"	163	449284	0.36280
	"Camden County, NJ"	"34007"	189	510150	0.37048
	"Cape May County, NJ"	"34009"	54	94430	0.57185
	"Cumberland County, NJ"	"34011"	51	153797	0.33161
	"Essex County, NJ"	"34013"	138	796914	0.17317
	"Gloucester County, NJ"	"34015"	88	292330	0.30103
	"Hudson County, NJ"	"34017"	82	677983	0.12095
	"Hunterdon County, NJ"	"34019"	14	124676	Unreliable
	"Mercer County, NJ"	"34021"	85	371023	0.22910
	"Middlesex County, NJ"	"34023"	166	837073	0.19831
	"Monmouth County, NJ"	"34025"	186	625846	0.29720
	"Morris County, NJ"	"34027"	138	498423	0.27687
	"Ocean County, NJ"	"34029"	255	592497	0.43038
	"Passaic County, NJ"	"34031"	101	507945	0.19884
	"Salem County, NJ"	"34033"	19	63436	Unreliable
	"Somerset County, NJ"	"34035"	92	333751	0.27565
	"Sussex County, NJ"	"34037"	45	142522	0.31574
	"Union County, NJ"	"34039"	149	555630	0.26816
	"Warren County, NJ"	"34041"	24	106617	0.22510
	"Bernalillo County, NM"	"35001"	215	676953	0.31760
	"Chaves County, NM"	"35005"	20	65282	0.30636
	"Curry County, NM"	"35009"	21	50280	0.41766
	"Dona Ana County, NM"	"35013"	35	214207	0.16339
	"Eddy County, NM"	"35015"	16	57621	Unreliable
	"Lea County, NM"	"35025"	24	69749	0.34409
	"McKinley County, NM"	"35031"	12	74923	Unreliable
	"Otero County, NM"	"35035"	11	65410	Unreliable
	"Rio Arriba County, NM"	"35039"	12	40040	Unreliable
	"Roosevelt County, NM"	"35041"	10	19082	Unreliable
	"Sandoval County, NM"	"35043"	40	142025	0.28164
	"San Juan County, NM"	"35045"	26	115079	0.22593
	"Santa Fe County, NM"	"35049"	40	148651	0.26909
	"Sierra County, NM"	"35051"	13	11191	Unreliable
	"Valencia County, NM"	"35061"	30	75626	0.39669
	"Albany County, NY"	"36001"	83	308846	0.26874
	"Bronx County, NY"	"36005"	189	1455720	0.12983
	"Broome County, NY"	"36007"	73	195334	0.37372
	"Cayuga County, NY"	"36011"	33	77861	0.42383
	"Chautauqua County, NY"	"36013"	32	129504	0.24710
	"Chemung County, NY"	"36015"	19	86322	Unreliable
	"Chenango County, NY"	"36017"	13	48579	Unreliable
	"Columbia County, NY"	"36021"	15	60989	Unreliable
	"Dutchess County, NY"	"36027"	48	294473	0.16300
	"Erie County, NY"	"36029"	157	921046	0.17046
	"Herkimer County, NY"	"36043"	16	62613	Unreliable
	"Jefferson County, NY"	"36045"	40	114006	0.35086
	"Kings County, NY"	"36047"	338	2629150	0.12856
	"Livingston County, NY"	"36051"	17	64257	Unreliable
	"Monroe County, NY"	"36055"	186	747727	0.24875
	"Montgomery County, NY"	"36057"	17	49276	Unreliable
	"Nassau County, NY"	"36059"	267	1361500	0.19611
	"New York County, NY"	"36061"	294	1643734	0.17886
	"Niagara County, NY"	"36063"	28	211758	0.13223
	"Oneida County, NY"	"36065"	51	231190	0.22060
	"Onondaga County, NY"	"36067"	116	466194	0.24882
	"Ontario County, NY"	"36069"	15	109828	Unreliable
	"Orange County, NY"	"36071"	91	379210	0.23997
	"Oswego County, NY"	"36075"	14	118987	Unreliable
	"Putnam County, NY"	"36079"	13	98900	Unreliable
	"Queens County, NY"	"36081"	256	2333054	0.10973
	"Rensselaer County, NY"	"36083"	32	160070	0.19991
	"Richmond County, NY"	"36085"	37	476015	0.07773
	"Rockland County, NY"	"36087"	31	326780	0.09487
	"St. Lawrence County, NY"	"36089"	12	110038	Unreliable
	"Saratoga County, NY"	"36091"	60	227053	0.26426
	"Schenectady County, NY"	"36093"	44	154553	0.28469
	"Steuben County, NY"	"36101"	31	96940	0.31979
	"Suffolk County, NY"	"36103"	230	1492583	0.15410
	"Tioga County, NY"	"36107"	25	48760	0.51272
	"Tompkins County, NY"	"36109"	15	104871	Unreliable
	"Ulster County, NY"	"36111"	46	179225	0.25666
	"Warren County, NY"	"36113"	21	64567	0.32524
	"Washington County, NY"	"36115"	23	61800	0.37217
	"Wayne County, NY"	"36117"	18	90798	Unreliable
	"Westchester County, NY"	"36119"	176	974542	0.18060
	"Alamance County, NC"	"37001"	87	159688	0.54481
	"Alexander County, NC"	"37003"	21	37428	0.56108
	"Alleghany County, NC"	"37005"	12	10848	Unreliable
	"Anson County, NC"	"37007"	10	25448	Unreliable
	"Ashe County, NC"	"37009"	15	26924	Unreliable
	"Avery County, NC"	"37011"	12	17516	Unreliable
	"Beaufort County, NC"	"37013"	25	47526	0.52603
	"Bertie County, NC"	"37015"	10	19854	Unreliable
	"Bladen County, NC"	"37017"	12	33741	Unreliable
	"Brunswick County, NC"	"37019"	36	126953	0.28357
	"Buncombe County, NC"	"37021"	119	256088	0.46468
	"Burke County, NC"	"37023"	64	88851	0.72031
	"Cabarrus County, NC"	"37025"	113	201590	0.56054
	"Caldwell County, NC"	"37027"	65	81449	0.79805
	"Carteret County, NC"	"37031"	22	68890	0.31935
	"Catawba County, NC"	"37035"	131	156459	0.83728
	"Chatham County, NC"	"37037"	26	72243	0.35990
	"Cherokee County, NC"	"37039"	21	27905	0.75255
	"Cleveland County, NC"	"37045"	61	97144	0.62793
	"Columbus County, NC"	"37047"	18	56505	Unreliable
	"Craven County, NC"	"37049"	49	103445	0.47368
	"Cumberland County, NC"	"37051"	103	327127	0.31486
	"Dare County, NC"	"37055"	12	35964	Unreliable
	"Davidson County, NC"	"37057"	114	164926	0.69122
	"Davie County, NC"	"37059"	28	42013	0.66646
	"Duplin County, NC"	"37061"	12	58969	Unreliable
	"Durham County, NC"	"37063"	81	306212	0.26452
	"Edgecombe County, NC"	"37065"	15	53318	Unreliable
	"Forsyth County, NC"	"37067"	172	371511	0.46297
	"Franklin County, NC"	"37069"	17	64705	Unreliable
	"Gaston County, NC"	"37071"	125	216965	0.57613
	"Granville County, NC"	"37077"	31	59031	0.52515
	"Guilford County, NC"	"37081"	239	521330	0.45844
	"Halifax County, NC"	"37083"	21	51766	0.40567
	"Harnett County, NC"	"37085"	26	130881	0.19865
	"Haywood County, NC"	"37087"	15	60682	Unreliable
	"Henderson County, NC"	"37089"	84	114209	0.73549
	"Hertford County, NC"	"37091"	16	24136	Unreliable
	"Hoke County, NC"	"37093"	17	53262	Unreliable
	"Iredell County, NC"	"37097"	78	172916	0.45109
	"Jackson County, NC"	"37099"	14	42241	Unreliable
	"Johnston County, NC"	"37101"	51	191450	0.26639
	"Lee County, NC"	"37105"	32	59616	0.53677
	"Lenoir County, NC"	"37107"	23	57307	0.40135
	"Lincoln County, NC"	"37109"	31	81168	0.38192
	"McDowell County, NC"	"37111"	35	45075	0.77648
	"Macon County, NC"	"37113"	24	34376	0.69816
	"Martin County, NC"	"37117"	21	23172	0.90627
	"Mecklenburg County, NC"	"37119"	285	1054835	0.27018
	"Mitchell County, NC"	"37121"	14	15126	Unreliable
	"Montgomery County, NC"	"37123"	24	27418	0.87534
	"Moore County, NC"	"37125"	72	95776	0.75175
	"Nash County, NC"	"37127"	38	94005	0.40423
	"New Hanover County, NC"	"37129"	46	223483	0.20583
	"Northampton County, NC"	"37131"	13	20000	Unreliable
	"Onslow County, NC"	"37133"	25	187136	0.13359
	"Orange County, NC"	"37135"	32	141796	0.22568
	"Pasquotank County, NC"	"37139"	15	39864	Unreliable
	"Pender County, NC"	"37141"	13	59090	Unreliable
	"Person County, NC"	"37145"	14	39284	Unreliable
	"Pitt County, NC"	"37147"	60	177220	0.33856
	"Polk County, NC"	"37149"	19	20334	Unreliable
	"Randolph County, NC"	"37151"	78	143416	0.54387
	"Richmond County, NC"	"37153"	21	44939	0.46730
	"Robeson County, NC"	"37155"	73	133235	0.54790
	"Rockingham County, NC"	"37157"	33	91393	0.36108
	"Rowan County, NC"	"37159"	65	139933	0.46451
	"Rutherford County, NC"	"37161"	19	66421	Unreliable
	"Sampson County, NC"	"37163"	18	63124	Unreliable
	"Scotland County, NC"	"37165"	25	35244	0.70934
	"Stanly County, NC"	"37167"	51	60791	0.83894
	"Stokes County, NC"	"37169"	19	46097	Unreliable
	"Surry County, NC"	"37171"	52	72113	0.72109
	"Transylvania County, NC"	"37175"	35	33482	1.04534
	"Union County, NC"	"37179"	76	226606	0.33538
	"Vance County, NC"	"37181"	15	44244	Unreliable
	"Wake County, NC"	"37183"	243	1046791	0.23214
	"Washington County, NC"	"37187"	13	12195	Unreliable
	"Watauga County, NC"	"37189"	30	53922	0.55636
	"Wayne County, NC"	"37191"	62	124150	0.49940
	"Wilkes County, NC"	"37193"	58	68740	0.84376
	"Wilson County, NC"	"37195"	29	81661	0.35513
	"Yadkin County, NC"	"37197"	22	37532	0.58617
	"Yancey County, NC"	"37199"	15	17678	Unreliable
	"Burleigh County, ND"	"38015"	51	94487	0.53976
	"Cass County, ND"	"38017"	63	175249	0.35949
	"Grand Forks County, ND"	"38035"	31	71083	0.43611
	"Morton County, ND"	"38059"	18	30809	Unreliable
	"Nelson County, ND"	"38063"	12	2960	Unreliable
	"Stark County, ND"	"38089"	17	31199	Unreliable
	"Stutsman County, ND"	"38093"	16	21128	Unreliable
	"Ward County, ND"	"38101"	23	70210	0.32759
	"Williams County, ND"	"38105"	10	34337	Unreliable
	"Adams County, OH"	"39001"	12	27907	Unreliable
	"Allen County, OH"	"39003"	39	103742	0.37593
	"Ashland County, OH"	"39005"	47	53652	0.87602
	"Ashtabula County, OH"	"39007"	36	98231	0.36648
	"Athens County, OH"	"39009"	10	66186	Unreliable
	"Auglaize County, OH"	"39011"	15	45894	Unreliable
	"Belmont County, OH"	"39013"	30	68673	0.43685
	"Brown County, OH"	"39015"	35	43759	0.79984
	"Butler County, OH"	"39017"	115	377537	0.30461
	"Carroll County, OH"	"39019"	12	27669	Unreliable
	"Champaign County, OH"	"39021"	15	38747	Unreliable
	"Clark County, OH"	"39023"	65	134786	0.48225
	"Clermont County, OH"	"39025"	67	203022	0.33001
	"Clinton County, OH"	"39027"	15	41902	Unreliable
	"Columbiana County, OH"	"39029"	33	103685	0.31827
	"Coshocton County, OH"	"39031"	22	36602	0.60106
	"Crawford County, OH"	"39033"	25	42083	0.59406
	"Cuyahoga County, OH"	"39035"	402	1249352	0.32177
	"Darke County, OH"	"39037"	26	51778	0.50214
	"Defiance County, OH"	"39039"	22	38158	0.57655
	"Delaware County, OH"	"39041"	38	196463	0.19342
	"Erie County, OH"	"39043"	54	75107	0.71897
	"Fairfield County, OH"	"39045"	59	152597	0.38664
	"Fayette County, OH"	"39047"	11	28676	Unreliable
	"Franklin County, OH"	"39049"	359	1264518	0.28390
	"Fulton County, OH"	"39051"	24	42514	0.56452
	"Gallia County, OH"	"39053"	11	30015	Unreliable
	"Geauga County, OH"	"39055"	34	94060	0.36147
	"Greene County, OH"	"39057"	92	164765	0.55837
	"Guernsey County, OH"	"39059"	16	39063	Unreliable
	"Hamilton County, OH"	"39061"	324	809099	0.40045
	"Hancock County, OH"	"39063"	54	75872	0.71173
	"Henry County, OH"	"39069"	11	27629	Unreliable
	"Highland County, OH"	"39071"	15	43029	Unreliable
	"Hocking County, OH"	"39073"	15	28340	Unreliable
	"Holmes County, OH"	"39075"	21	43936	0.47797
