"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Clinton County, MI"	"26037"	24	77888	0.30813
	"Delta County, MI"	"26041"	12	36202	Unreliable
	"Eaton County, MI"	"26045"	31	109160	0.28399
	"Genesee County, MI"	"26049"	157	408615	0.38422
	"Gladwin County, MI"	"26051"	15	25122	Unreliable
	"Grand Traverse County, MI"	"26055"	17	92084	Unreliable
	"Hillsdale County, MI"	"26059"	12	45774	Unreliable
	"Houghton County, MI"	"26061"	14	36555	Unreliable
	"Huron County, MI"	"26063"	10	31481	Unreliable
	"Ingham County, MI"	"26065"	70	288051	0.24301
	"Ionia County, MI"	"26067"	16	64232	Unreliable
	"Isabella County, MI"	"26073"	15	71282	Unreliable
	"Jackson County, MI"	"26075"	46	158460	0.29029
	"Kalamazoo County, MI"	"26077"	72	261654	0.27517
	"Kalkaska County, MI"	"26079"	13	17263	Unreliable
	"Kent County, MI"	"26081"	76	642173	0.11835
	"Lapeer County, MI"	"26087"	25	88340	0.28300
	"Lenawee County, MI"	"26091"	38	98504	0.38577
	"Livingston County, MI"	"26093"	29	188624	0.15375
	"Macomb County, MI"	"26099"	313	867730	0.36071
	"Manistee County, MI"	"26101"	10	24373	Unreliable
	"Marquette County, MI"	"26103"	22	66435	0.33115
	"Mason County, MI"	"26105"	10	28876	Unreliable
	"Midland County, MI"	"26111"	29	83462	0.34746
	"Monroe County, MI"	"26115"	38	149208	0.25468
	"Montcalm County, MI"	"26117"	22	62974	0.34935
	"Muskegon County, MI"	"26121"	62	173408	0.35754
	"Newaygo County, MI"	"26123"	10	47938	Unreliable
	"Oakland County, MI"	"26125"	255	1243970	0.20499
	"Ottawa County, MI"	"26139"	34	282250	0.12046
	"Roscommon County, MI"	"26143"	16	23700	Unreliable
	"Saginaw County, MI"	"26145"	67	192326	0.34837
	"St. Clair County, MI"	"26147"	68	159587	0.42610
	"St. Joseph County, MI"	"26149"	24	60853	0.39439
	"Sanilac County, MI"	"26151"	13	41409	Unreliable
	"Shiawassee County, MI"	"26155"	21	68554	0.30633
	"Tuscola County, MI"	"26157"	19	53338	Unreliable
	"Van Buren County, MI"	"26159"	16	75223	Unreliable
	"Washtenaw County, MI"	"26161"	48	364709	0.13161
	"Wayne County, MI"	"26163"	498	1749366	0.28467
	"Anoka County, MN"	"27003"	67	345957	0.19367
	"Beltrami County, MN"	"27007"	15	46106	Unreliable
	"Benton County, MN"	"27009"	10	39992	Unreliable
	"Blue Earth County, MN"	"27013"	15	66441	Unreliable
	"Carlton County, MN"	"27017"	11	35738	Unreliable
	"Carver County, MN"	"27019"	17	100262	Unreliable
	"Cass County, MN"	"27021"	11	28993	Unreliable
	"Chisago County, MN"	"27025"	15	54748	Unreliable
	"Clay County, MN"	"27027"	14	62875	Unreliable
	"Crow Wing County, MN"	"27035"	24	63940	0.37535
	"Dakota County, MN"	"27037"	79	417486	0.18923
	"Douglas County, MN"	"27041"	11	37456	Unreliable
	"Hennepin County, MN"	"27053"	243	1232483	0.19716
	"Itasca County, MN"	"27061"	16	45242	Unreliable
	"Kandiyohi County, MN"	"27067"	14	42495	Unreliable
	"McLeod County, MN"	"27085"	17	35842	Unreliable
	"Meeker County, MN"	"27093"	14	23110	Unreliable
	"Mille Lacs County, MN"	"27095"	12	25866	Unreliable
	"Morrison County, MN"	"27097"	11	32821	Unreliable
	"Mower County, MN"	"27099"	10	39163	Unreliable
	"Olmsted County, MN"	"27109"	23	153102	0.15023
	"Pine County, MN"	"27115"	10	28874	Unreliable
	"Polk County, MN"	"27119"	13	31660	Unreliable
	"Ramsey County, MN"	"27123"	122	540649	0.22565
	"Renville County, MN"	"27129"	10	14660	Unreliable
	"Rice County, MN"	"27131"	11	65622	Unreliable
	"St. Louis County, MN"	"27137"	65	199980	0.32503
	"Scott County, MN"	"27139"	23	143680	0.16008
	"Sherburne County, MN"	"27141"	16	93528	Unreliable
	"Stearns County, MN"	"27145"	21	155652	0.13492
	"Washington County, MN"	"27163"	38	253117	0.15013
	"Wright County, MN"	"27171"	31	132550	0.23387
	"Adams County, MS"	"28001"	36	31248	1.15207
	"Attala County, MS"	"28007"	14	18934	Unreliable
	"Bolivar County, MS"	"28011"	13	32737	Unreliable
	"Coahoma County, MS"	"28027"	22	23809	0.92402
	"DeSoto County, MS"	"28033"	107	175611	0.60930
	"Forrest County, MS"	"28035"	19	75979	Unreliable
	"Harrison County, MS"	"28047"	21	203234	0.10333
	"Hinds County, MS"	"28049"	69	241229	0.28604
	"Jackson County, MS"	"28059"	24	141241	0.16992
	"Jasper County, MS"	"28061"	10	16578	Unreliable
	"Jones County, MS"	"28067"	29	67953	0.42677
	"Lauderdale County, MS"	"28075"	10	77755	Unreliable
	"Lee County, MS"	"28081"	11	85381	Unreliable
	"Leflore County, MS"	"28083"	20	29856	0.66988
	"Lincoln County, MS"	"28085"	17	34523	Unreliable
	"Lowndes County, MS"	"28087"	16	59602	Unreliable
	"Madison County, MS"	"28089"	36	105114	0.34249
	"Marshall County, MS"	"28093"	27	35801	0.75417
	"Monroe County, MS"	"28095"	17	35873	Unreliable
	"Neshoba County, MS"	"28099"	18	29403	Unreliable
	"Newton County, MS"	"28101"	14	21558	Unreliable
	"Noxubee County, MS"	"28103"	11	11038	Unreliable
	"Oktibbeha County, MS"	"28105"	17	49833	Unreliable
	"Panola County, MS"	"28107"	12	34164	Unreliable
	"Pearl River County, MS"	"28109"	32	55310	0.57856
	"Pike County, MS"	"28113"	61	39667	1.53780
	"Pontotoc County, MS"	"28115"	14	31550	Unreliable
	"Rankin County, MS"	"28121"	33	150228	0.21967
	"Sunflower County, MS"	"28133"	16	26407	Unreliable
	"Tate County, MS"	"28137"	13	28201	Unreliable
	"Tunica County, MS"	"28143"	14	10234	Unreliable
	"Warren County, MS"	"28149"	17	47140	Unreliable
	"Washington County, MS"	"28151"	34	47231	0.71987
	"Winston County, MS"	"28159"	10	18160	Unreliable
	"Yazoo County, MS"	"28163"	27	27264	0.99032
	"Audrain County, MO"	"29007"	10	26021	Unreliable
	"Benton County, MO"	"29015"	14	18839	Unreliable
	"Boone County, MO"	"29019"	39	176594	0.22085
	"Buchanan County, MO"	"29021"	49	88938	0.55095
	"Butler County, MO"	"29023"	20	42739	0.46796
	"Callaway County, MO"	"29027"	11	45078	Unreliable
	"Camden County, MO"	"29029"	19	44497	Unreliable
	"Cape Girardeau County, MO"	"29031"	14	78913	Unreliable
	"Cass County, MO"	"29037"	14	102845	Unreliable
	"Christian County, MO"	"29043"	18	84401	Unreliable
	"Clay County, MO"	"29047"	43	239085	0.17985
	"Clinton County, MO"	"29049"	10	20610	Unreliable
	"Cole County, MO"	"29051"	15	76631	Unreliable
	"Dallas County, MO"	"29059"	12	16448	Unreliable
	"Douglas County, MO"	"29067"	10	13358	Unreliable
	"Franklin County, MO"	"29071"	18	102838	Unreliable
	"Greene County, MO"	"29077"	60	288690	0.20784
	"Howell County, MO"	"29091"	19	40210	Unreliable
	"Jackson County, MO"	"29095"	163	691801	0.23562
	"Jasper County, MO"	"29097"	25	119111	0.20989
	"Jefferson County, MO"	"29099"	42	224226	0.18731
	"Johnson County, MO"	"29101"	10	53942	Unreliable
	"Laclede County, MO"	"29105"	17	35490	Unreliable
	"Lafayette County, MO"	"29107"	10	32618	Unreliable
	"Lawrence County, MO"	"29109"	22	38381	0.57320
	"Miller County, MO"	"29131"	15	25206	Unreliable
	"Moniteau County, MO"	"29135"	19	16018	Unreliable
	"Morgan County, MO"	"29141"	12	20213	Unreliable
	"Newton County, MO"	"29145"	10	58694	Unreliable
	"Pettis County, MO"	"29159"	13	42213	Unreliable
	"Phelps County, MO"	"29161"	15	44608	Unreliable
	"Platte County, MO"	"29165"	21	98309	0.21361
	"Polk County, MO"	"29167"	15	31285	Unreliable
	"Pulaski County, MO"	"29169"	11	52654	Unreliable
	"Randolph County, MO"	"29175"	11	24989	Unreliable
	"St. Charles County, MO"	"29183"	60	390918	0.15348
	"St. Francois County, MO"	"29187"	17	66627	Unreliable
	"St. Louis County, MO"	"29189"	236	998581	0.23634
	"Vernon County, MO"	"29217"	11	20723	Unreliable
	"St. Louis city, MO"	"29510"	72	311404	0.23121
	"Big Horn County, MT"	"30003"	21	13343	1.57386
	"Cascade County, MT"	"30013"	29	81755	0.35472
	"Flathead County, MT"	"30029"	19	98082	Unreliable
	"Glacier County, MT"	"30035"	16	13694	Unreliable
	"Lewis and Clark County, MT"	"30049"	13	67282	Unreliable
	"Missoula County, MT"	"30063"	28	116130	0.24111
	"Ravalli County, MT"	"30081"	19	42088	Unreliable
	"Roosevelt County, MT"	"30085"	13	11305	Unreliable
	"Silver Bow County, MT"	"30093"	15	34553	Unreliable
	"Yellowstone County, MT"	"30111"	31	158437	0.19566
	"Dakota County, NE"	"31043"	16	20465	Unreliable
	"Dodge County, NE"	"31053"	14	36757	Unreliable
	"Douglas County, NE"	"31055"	113	554995	0.20361
	"Hall County, NE"	"31079"	21	61705	0.34033
	"Lancaster County, NE"	"31109"	49	309637	0.15825
	"Lincoln County, NE"	"31111"	12	35550	Unreliable
	"Madison County, NE"	"31119"	15	35015	Unreliable
	"Sarpy County, NE"	"31153"	33	179023	0.18433
	"Scotts Bluff County, NE"	"31157"	16	36422	Unreliable
	"Thurston County, NE"	"31173"	11	7127	Unreliable
	"Clark County, NV"	"32003"	353	2155664	0.16375
	"Douglas County, NV"	"32005"	17	48020	Unreliable
	"Elko County, NV"	"32007"	10	52168	Unreliable
	"Lyon County, NV"	"32019"	23	53179	0.43250
	"Nye County, NV"	"32023"	14	43423	Unreliable
	"Washoe County, NV"	"32031"	104	453616	0.22927
	"Carson City, NV"	"32510"	28	54742	0.51149
	"Belknap County, NH"	"33001"	22	60779	0.36197
	"Carroll County, NH"	"33003"	15	47289	Unreliable
	"Cheshire County, NH"	"33005"	21	75774	0.27714
	"Grafton County, NH"	"33009"	16	88888	Unreliable
	"Hillsborough County, NH"	"33011"	102	407761	0.25015
	"Merrimack County, NH"	"33013"	42	148582	0.28267
	"Rockingham County, NH"	"33015"	53	303251	0.17477
	"Strafford County, NH"	"33017"	23	127428	0.18049
	"Sullivan County, NH"	"33019"	15	43004	Unreliable
	"Atlantic County, NJ"	"34001"	67	270991	0.24724
	"Bergen County, NJ"	"34003"	176	939151	0.18740
	"Burlington County, NJ"	"34005"	99	449284	0.22035
	"Camden County, NJ"	"34007"	126	510150	0.24699
	"Cape May County, NJ"	"34009"	17	94430	Unreliable
	"Cumberland County, NJ"	"34011"	47	153797	0.30560
	"Essex County, NJ"	"34013"	226	796914	0.28359
	"Gloucester County, NJ"	"34015"	61	292330	0.20867
	"Hudson County, NJ"	"34017"	153	677983	0.22567
	"Hunterdon County, NJ"	"34019"	15	124676	Unreliable
	"Mercer County, NJ"	"34021"	77	371023	0.20753
	"Middlesex County, NJ"	"34023"	160	837073	0.19114
	"Monmouth County, NJ"	"34025"	133	625846	0.21251
	"Morris County, NJ"	"34027"	70	498423	0.14044
	"Ocean County, NJ"	"34029"	141	592497	0.23798
	"Passaic County, NJ"	"34031"	141	507945	0.27759
	"Salem County, NJ"	"34033"	18	63436	Unreliable
	"Somerset County, NJ"	"34035"	50	333751	0.14981
	"Sussex County, NJ"	"34037"	36	142522	0.25259
	"Union County, NJ"	"34039"	114	555630	0.20517
	"Warren County, NJ"	"34041"	22	106617	0.20635
	"Bernalillo County, NM"	"35001"	150	676953	0.22158
	"Chaves County, NM"	"35005"	33	65282	0.50550
	"Cibola County, NM"	"35006"	11	27487	Unreliable
	"Curry County, NM"	"35009"	20	50280	0.39777
	"Dona Ana County, NM"	"35013"	64	214207	0.29878
	"Eddy County, NM"	"35015"	20	57621	0.34710
	"Grant County, NM"	"35017"	15	28280	Unreliable
	"Lea County, NM"	"35025"	21	69749	0.30108
	"Lincoln County, NM"	"35027"	11	19429	Unreliable
	"McKinley County, NM"	"35031"	45	74923	0.60062
	"Otero County, NM"	"35035"	33	65410	0.50451
	"Rio Arriba County, NM"	"35039"	17	40040	Unreliable
	"Sandoval County, NM"	"35043"	51	142025	0.35909
	"San Juan County, NM"	"35045"	43	115079	0.37366
	"San Miguel County, NM"	"35047"	18	27760	Unreliable
	"Santa Fe County, NM"	"35049"	37	148651	0.24891
	"Sierra County, NM"	"35051"	11	11191	Unreliable
	"Taos County, NM"	"35055"	15	33065	Unreliable
	"Valencia County, NM"	"35061"	18	75626	Unreliable
	"Albany County, NY"	"36001"	45	308846	0.14570
	"Allegany County, NY"	"36003"	22	47077	0.46732
	"Bronx County, NY"	"36005"	389	1455720	0.26722
	"Broome County, NY"	"36007"	51	195334	0.26109
	"Cattaraugus County, NY"	"36009"	31	77677	0.39909
	"Cayuga County, NY"	"36011"	17	77861	Unreliable
	"Chautauqua County, NY"	"36013"	28	129504	0.21621
	"Chemung County, NY"	"36015"	16	86322	Unreliable
	"Chenango County, NY"	"36017"	12	48579	Unreliable
	"Clinton County, NY"	"36019"	21	81073	0.25903
	"Delaware County, NY"	"36025"	18	45523	Unreliable
	"Dutchess County, NY"	"36027"	50	294473	0.16979
	"Erie County, NY"	"36029"	281	921046	0.30509
	"Essex County, NY"	"36031"	14	38102	Unreliable
	"Franklin County, NY"	"36033"	13	50409	Unreliable
	"Fulton County, NY"	"36035"	14	53828	Unreliable
	"Genesee County, NY"	"36037"	19	58482	Unreliable
	"Herkimer County, NY"	"36043"	12	62613	Unreliable
	"Jefferson County, NY"	"36045"	26	114006	0.22806
	"Kings County, NY"	"36047"	615	2629150	0.23392
	"Lewis County, NY"	"36049"	11	26865	Unreliable
	"Livingston County, NY"	"36051"	13	64257	Unreliable
	"Madison County, NY"	"36053"	12	71329	Unreliable
	"Monroe County, NY"	"36055"	133	747727	0.17787
	"Montgomery County, NY"	"36057"	19	49276	Unreliable
	"Nassau County, NY"	"36059"	190	1361500	0.13955
	"New York County, NY"	"36061"	258	1643734	0.15696
	"Niagara County, NY"	"36063"	77	211758	0.36362
	"Oneida County, NY"	"36065"	69	231190	0.29846
	"Onondaga County, NY"	"36067"	95	466194	0.20378
	"Ontario County, NY"	"36069"	20	109828	0.18210
	"Orange County, NY"	"36071"	68	379210	0.17932
	"Orleans County, NY"	"36073"	10	41346	Unreliable
	"Oswego County, NY"	"36075"	24	118987	0.20170
	"Otsego County, NY"	"36077"	28	60097	0.46591
	"Putnam County, NY"	"36079"	19	98900	Unreliable
	"Queens County, NY"	"36081"	402	2333054	0.17231
	"Rensselaer County, NY"	"36083"	42	160070	0.26239
	"Richmond County, NY"	"36085"	95	476015	0.19957
	"Rockland County, NY"	"36087"	48	326780	0.14689
	"St. Lawrence County, NY"	"36089"	26	110038	0.23628
	"Saratoga County, NY"	"36091"	40	227053	0.17617
	"Schenectady County, NY"	"36093"	31	154553	0.20058
	"Steuben County, NY"	"36101"	28	96940	0.28884
	"Suffolk County, NY"	"36103"	232	1492583	0.15544
	"Sullivan County, NY"	"36105"	19	74801	Unreliable
	"Tioga County, NY"	"36107"	11	48760	Unreliable
	"Tompkins County, NY"	"36109"	15	104871	Unreliable
	"Ulster County, NY"	"36111"	48	179225	0.26782
	"Warren County, NY"	"36113"	23	64567	0.35622
	"Washington County, NY"	"36115"	18	61800	Unreliable
	"Wayne County, NY"	"36117"	35	90798	0.38547
	"Westchester County, NY"	"36119"	133	974542	0.13647
	"Wyoming County, NY"	"36121"	10	40791	Unreliable
	"Alamance County, NC"	"37001"	58	159688	0.36321
	"Alexander County, NC"	"37003"	16	37428	Unreliable
	"Anson County, NC"	"37007"	10	25448	Unreliable
	"Beaufort County, NC"	"37013"	26	47526	0.54707
	"Bertie County, NC"	"37015"	23	19854	1.15846
	"Bladen County, NC"	"37017"	14	33741	Unreliable
	"Brunswick County, NC"	"37019"	38	126953	0.29932
	"Buncombe County, NC"	"37021"	61	256088	0.23820
	"Burke County, NC"	"37023"	42	88851	0.47270
	"Cabarrus County, NC"	"37025"	36	201590	0.17858
	"Caldwell County, NC"	"37027"	23	81449	0.28239
	"Carteret County, NC"	"37031"	27	68890	0.39193
	"Caswell County, NC"	"37033"	15	22910	Unreliable
	"Catawba County, NC"	"37035"	45	156459	0.28762
	"Chatham County, NC"	"37037"	22	72243	0.30453
	"Cleveland County, NC"	"37045"	53	97144	0.54558
	"Columbus County, NC"	"37047"	16	56505	Unreliable
	"Craven County, NC"	"37049"	40	103445	0.38668
	"Cumberland County, NC"	"37051"	89	327127	0.27207
	"Davidson County, NC"	"37057"	61	164926	0.36986
	"Davie County, NC"	"37059"	11	42013	Unreliable
	"Duplin County, NC"	"37061"	22	58969	0.37308
	"Durham County, NC"	"37063"	52	306212	0.16982
	"Edgecombe County, NC"	"37065"	22	53318	0.41262
	"Forsyth County, NC"	"37067"	86	371511	0.23149
	"Franklin County, NC"	"37069"	23	64705	0.35546
	"Gaston County, NC"	"37071"	90	216965	0.41481
	"Granville County, NC"	"37077"	16	59031	Unreliable
	"Guilford County, NC"	"37081"	123	521330	0.23594
	"Halifax County, NC"	"37083"	34	51766	0.65680
	"Harnett County, NC"	"37085"	36	130881	0.27506
	"Henderson County, NC"	"37089"	23	114209	0.20139
	"Hertford County, NC"	"37091"	17	24136	Unreliable
	"Hoke County, NC"	"37093"	12	53262	Unreliable
	"Iredell County, NC"	"37097"	43	172916	0.24868
	"Jackson County, NC"	"37099"	12	42241	Unreliable
	"Johnston County, NC"	"37101"	45	191450	0.23505
	"Lee County, NC"	"37105"	20	59616	0.33548
	"Lenoir County, NC"	"37107"	23	57307	0.40135
	"Lincoln County, NC"	"37109"	25	81168	0.30800
	"McDowell County, NC"	"37111"	15	45075	Unreliable
	"Macon County, NC"	"37113"	12	34376	Unreliable
	"Martin County, NC"	"37117"	14	23172	Unreliable
	"Mecklenburg County, NC"	"37119"	184	1054835	0.17443
	"Montgomery County, NC"	"37123"	15	27418	Unreliable
	"Moore County, NC"	"37125"	19	95776	Unreliable
	"Nash County, NC"	"37127"	34	94005	0.36168
	"New Hanover County, NC"	"37129"	38	223483	0.17004
	"Northampton County, NC"	"37131"	13	20000	Unreliable
	"Onslow County, NC"	"37133"	44	187136	0.23512
	"Orange County, NC"	"37135"	21	141796	0.14810
	"Pasquotank County, NC"	"37139"	19	39864	Unreliable
	"Pender County, NC"	"37141"	11	59090	Unreliable
	"Person County, NC"	"37145"	17	39284	Unreliable
	"Pitt County, NC"	"37147"	43	177220	0.24264
	"Randolph County, NC"	"37151"	52	143416	0.36258
	"Richmond County, NC"	"37153"	22	44939	0.48955
	"Robeson County, NC"	"37155"	63	133235	0.47285
	"Rockingham County, NC"	"37157"	37	91393	0.40485
	"Rowan County, NC"	"37159"	54	139933	0.38590
	"Rutherford County, NC"	"37161"	30	66421	0.45166
	"Sampson County, NC"	"37163"	44	63124	0.69704
	"Stanly County, NC"	"37167"	19	60791	Unreliable
	"Stokes County, NC"	"37169"	14	46097	Unreliable
	"Surry County, NC"	"37171"	24	72113	0.33281
	"Union County, NC"	"37179"	46	226606	0.20300
	"Vance County, NC"	"37181"	11	44244	Unreliable
	"Wake County, NC"	"37183"	179	1046791	0.17100
	"Wayne County, NC"	"37191"	55	124150	0.44301
	"Wilkes County, NC"	"37193"	23	68740	0.33459
	"Wilson County, NC"	"37195"	31	81661	0.37962
	"Yadkin County, NC"	"37197"	20	37532	0.53288
	"Burleigh County, ND"	"38015"	13	94487	Unreliable
	"Cass County, ND"	"38017"	24	175249	0.13695
	"Grand Forks County, ND"	"38035"	14	71083	Unreliable
	"Rolette County, ND"	"38079"	12	14659	Unreliable
	"Stutsman County, ND"	"38093"	11	21128	Unreliable
	"Ward County, ND"	"38101"	10	70210	Unreliable
	"Allen County, OH"	"39003"	39	103742	0.37593
	"Ashland County, OH"	"39005"	24	53652	0.44733
	"Ashtabula County, OH"	"39007"	44	98231	0.44792
	"Athens County, OH"	"39009"	20	66186	0.30218
	"Auglaize County, OH"	"39011"	22	45894	0.47937
	"Belmont County, OH"	"39013"	42	68673	0.61159
	"Brown County, OH"	"39015"	17	43759	Unreliable
	"Butler County, OH"	"39017"	85	377537	0.22514
	"Carroll County, OH"	"39019"	15	27669	Unreliable
	"Champaign County, OH"	"39021"	12	38747	Unreliable
	"Clark County, OH"	"39023"	62	134786	0.45999
	"Clermont County, OH"	"39025"	48	203022	0.23643
	"Clinton County, OH"	"39027"	13	41902	Unreliable
	"Columbiana County, OH"	"39029"	28	103685	0.27005
	"Crawford County, OH"	"39033"	27	42083	0.64159
	"Cuyahoga County, OH"	"39035"	427	1249352	0.34178
	"Darke County, OH"	"39037"	25	51778	0.48283
	"Defiance County, OH"	"39039"	13	38158	Unreliable
	"Delaware County, OH"	"39041"	27	196463	0.13743
	"Erie County, OH"	"39043"	35	75107	0.46600
	"Fairfield County, OH"	"39045"	44	152597	0.28834
	"Fayette County, OH"	"39047"	12	28676	Unreliable
	"Franklin County, OH"	"39049"	263	1264518	0.20798
	"Fulton County, OH"	"39051"	11	42514	Unreliable
	"Gallia County, OH"	"39053"	10	30015	Unreliable
	"Geauga County, OH"	"39055"	25	94060	0.26579
	"Greene County, OH"	"39057"	37	164765	0.22456
	"Guernsey County, OH"	"39059"	14	39063	Unreliable
	"Hamilton County, OH"	"39061"	233	809099	0.28797
	"Hancock County, OH"	"39063"	18	75872	Unreliable
	"Hardin County, OH"	"39065"	11	31474	Unreliable
	"Henry County, OH"	"39069"	12	27629	Unreliable
	"Highland County, OH"	"39071"	17	43029	Unreliable
	"Hocking County, OH"	"39073"	12	28340	Unreliable
	"Huron County, OH"	"39077"	11	58439	Unreliable
	"Jefferson County, OH"	"39081"	46	66704	0.68961
	"Knox County, OH"	"39083"	20	60814	0.32887
	"Lake County, OH"	"39085"	40	228614	0.17497
	"Lawrence County, OH"	"39087"	31	60872	0.50927
	"Licking County, OH"	"39089"	50	172198	0.29036
	"Logan County, OH"	"39091"	12	45165	Unreliable
	"Lorain County, OH"	"39093"	67	306365	0.21869
	"Lucas County, OH"	"39095"	141	432488	0.32602
	"Madison County, OH"	"39097"	12	43419	Unreliable
	"Mahoning County, OH"	"39099"	85	230008	0.36955
	"Marion County, OH"	"39101"	31	65096	0.47622
	"Medina County, OH"	"39103"	48	177221	0.27085
	"Meigs County, OH"	"39105"	17	23125	Unreliable
	"Mercer County, OH"	"39107"	12	40909	Unreliable
	"Miami County, OH"	"39109"	42	104679	0.40123
	"Montgomery County, OH"	"39113"	179	531239	0.33695
	"Morrow County, OH"	"39117"	15	35036	Unreliable
	"Muskingum County, OH"	"39119"	20	86068	0.23237
	"Noble County, OH"	"39121"	10	14294	Unreliable
	"Ottawa County, OH"	"39123"	11	40636	Unreliable
	"Paulding County, OH"	"39125"	13	18865	Unreliable
	"Pickaway County, OH"	"39129"	16	57565	Unreliable
	"Portage County, OH"	"39133"	56	161921	0.34585
	"Preble County, OH"	"39135"	17	41247	Unreliable
	"Richland County, OH"	"39139"	35	121107	0.28900
	"Ross County, OH"	"39141"	38	77000	0.49351
	"Sandusky County, OH"	"39143"	21	59330	0.35395
	"Scioto County, OH"	"39145"	28	76088	0.36799
	"Seneca County, OH"	"39147"	14	55353	Unreliable
	"Shelby County, OH"	"39149"	14	48623	Unreliable
	"Stark County, OH"	"39151"	142	373612	0.38007
	"Summit County, OH"	"39153"	162	540300	0.29983
	"Trumbull County, OH"	"39155"	71	201825	0.35179
	"Tuscarawas County, OH"	"39157"	39	92420	0.42199
	"Union County, OH"	"39159"	15	55457	Unreliable
	"Van Wert County, OH"	"39161"	14	28362	Unreliable
	"Warren County, OH"	"39165"	30	227063	0.13212
	"Washington County, OH"	"39167"	26	60610	0.42897
	"Wayne County, OH"	"39169"	42	116470	0.36061
	"Williams County, OH"	"39171"	15	37017	Unreliable
	"Wood County, OH"	"39173"	26	130219	0.19966
	"Wyandot County, OH"	"39175"	10	22118	Unreliable
	"Adair County, OK"	"40001"	18	22098	Unreliable
	"Bryan County, OK"	"40013"	16	45573	Unreliable
	"Caddo County, OK"	"40015"	19	29557	Unreliable
	"Canadian County, OK"	"40017"	35	136532	0.25635
	"Carter County, OK"	"40019"	16	48556	Unreliable
	"Cherokee County, OK"	"40021"	11	48700	Unreliable
	"Cleveland County, OK"	"40027"	63	278655	0.22609
	"Comanche County, OK"	"40031"	47	122136	0.38482
	"Creek County, OK"	"40037"	37	71312	0.51885
	"Custer County, OK"	"40039"	14	29293	Unreliable
	"Delaware County, OK"	"40041"	17	41598	Unreliable
	"Garfield County, OK"	"40047"	42	62603	0.67089
	"Garvin County, OK"	"40049"	16	27838	Unreliable
	"Grady County, OK"	"40051"	30	54655	0.54890
	"Jackson County, OK"	"40065"	22	25497	0.86285
	"Kay County, OK"	"40071"	24	44943	0.53401
	"Kingfisher County, OK"	"40073"	12	15638	Unreliable
	"Le Flore County, OK"	"40079"	20	49873	0.40102
	"Lincoln County, OK"	"40081"	11	35129	Unreliable
	"Logan County, OK"	"40083"	13	46588	Unreliable
	"McClain County, OK"	"40087"	15	38682	Unreliable
	"McCurtain County, OK"	"40089"	22	32822	0.67028
	"McIntosh County, OK"	"40091"	10	19815	Unreliable
	"Marshall County, OK"	"40095"	10	16191	Unreliable
	"Mayes County, OK"	"40097"	12	40920	Unreliable
	"Muskogee County, OK"	"40101"	25	69477	0.35983
	"Oklahoma County, OK"	"40109"	273	782970	0.34867
	"Okmulgee County, OK"	"40111"	14	39213	Unreliable
	"Osage County, OK"	"40113"	19	47806	Unreliable
	"Ottawa County, OK"	"40115"	10	31691	Unreliable
	"Payne County, OK"	"40119"	14	81131	Unreliable
	"Pittsburg County, OK"	"40121"	16	44173	Unreliable
	"Pontotoc County, OK"	"40123"	17	38330	Unreliable
	"Pottawatomie County, OK"	"40125"	33	72290	0.45649
	"Rogers County, OK"	"40131"	24	91766	0.26153
	"Seminole County, OK"	"40133"	14	25207	Unreliable
	"Sequoyah County, OK"	"40135"	16	41294	Unreliable
	"Stephens County, OK"	"40137"	21	44090	0.47630
	"Texas County, OK"	"40139"	17	21098	Unreliable
	"Tulsa County, OK"	"40143"	144	642940	0.22397
	"Wagoner County, OK"	"40145"	20	77679	0.25747
	"Washington County, OK"	"40147"	17	52087	Unreliable
	"Benton County, OR"	"41003"	12	89385	Unreliable
	"Clackamas County, OR"	"41005"	113	408062	0.27692
	"Clatsop County, OR"	"41007"	13	38632	Unreliable
	"Columbia County, OR"	"41009"	19	50785	Unreliable
	"Coos County, OR"	"41011"	31	63761	0.48619
	"Curry County, OR"	"41015"	12	22713	Unreliable
	"Deschutes County, OR"	"41017"	33	181307	0.18201
	"Douglas County, OR"	"41019"	75	108457	0.69152
	"Jackson County, OR"	"41029"	70	216527	0.32329
	"Jefferson County, OR"	"41031"	10	23080	Unreliable
	"Josephine County, OR"	"41033"	34	85904	0.39579
	"Klamath County, OR"	"41035"	35	66443	0.52677
	"Lane County, OR"	"41039"	112	369519	0.30310
	"Lincoln County, OR"	"41041"	24	47806	0.50203
	"Linn County, OR"	"41043"	56	122849	0.45584
	"Marion County, OR"	"41047"	141	336316	0.41925
	"Multnomah County, OR"	"41051"	181	799766	0.22632
	"Polk County, OR"	"41053"	32	81823	0.39109
	"Tillamook County, OR"	"41057"	14	26143	Unreliable
	"Umatilla County, OR"	"41059"	33	76456	0.43162
	"Wasco County, OR"	"41065"	12	26115	Unreliable
	"Washington County, OR"	"41067"	106	582779	0.18189
	"Yamhill County, OR"	"41071"	27	105035	0.25706
	"Adams County, PA"	"42001"	49	102180	0.47955
	"Allegheny County, PA"	"42003"	356	1225365	0.29053
	"Armstrong County, PA"	"42005"	29	66486	0.43618
	"Beaver County, PA"	"42007"	71	167429	0.42406
	"Bedford County, PA"	"42009"	12	48325	Unreliable
	"Berks County, PA"	"42011"	101	414812	0.24348
	"Blair County, PA"	"42013"	34	124650	0.27276
